# lat lon vals
42.01188 -119.05743 0.03873
45.15402 -121.92791 0.02965
46.79421 -118.85543 0.01179
44.58632 -121.90929 0.01429
41.03576 -126.09613 0.02983
21.81961 -79.75740 0.01086
16.41565 -84.67307 0.00896
19.66680 -96.87787 0.00975
16.66235 -87.83211 0.00982
19.92456 -92.24478 0.01886
27.32360 -81.96779 0.01423
21.58195 -90.16825 0.01722
23.54144 -87.65185 0.01479
23.49786 -89.37624 0.01721
23.78913 -95.80550 0.01246
19.69094 -87.23772 0.01617
20.94230 -83.48841 0.04394
15.09431 -85.07405 0.01196
20.22981 -90.45246 0.01482
24.23876 -92.40460 0.01742
24.95070 -88.58397 0.01505
23.21160 -92.45253 0.01762
35.01780 -121.77255 0.01772
37.05137 -120.14582 0.01270
39.38896 -124.64759 0.02848
39.97051 -117.14463 0.02175
38.94003 -119.85227 0.01877
37.37841 -123.81563 0.01532
35.11498 -121.94671 0.00900
37.15419 -120.32069 0.01834
39.47789 -124.82487 0.01088
40.08074 -117.31607 0.00728
39.04393 -120.03248 0.01494
37.47597 -123.99440 0.01458
39.10778 -120.58782 0.03974
41.31860 -118.79634 0.03106
43.61619 -123.43779 0.03524
43.97456 -115.95251 0.02236
43.13224 -118.54295 0.01635
41.68102 -122.73301 0.02611
35.14782 -121.97697 0.00520
37.18864 -120.35064 0.00990
39.50943 -124.85566 0.00666
40.11560 -117.34605 0.02074
39.07827 -120.06364 0.00596
37.50950 -124.02589 0.00552
43.56472 -123.54040 0.02302
46.10541 -121.64948 0.01642
48.17923 -126.62410 0.02728
48.79759 -118.82277 0.02111
47.93582 -121.56948 0.01652
46.38853 -125.96980 0.00892
40.42184 -89.89069 0.02888
45.68905 -79.52843 0.01439
42.87555 -85.82509 0.02209
47.86245 -91.31969 0.01403
44.27795 -83.04456 0.01544
44.37422 -84.74262 0.01275
49.55302 -76.24969 0.01222
44.68395 -91.96173 0.01098
40.13553 -81.54482 0.01225
47.31629 -78.70262 0.01991
41.61721 -77.68797 0.02116
41.07605 -86.58905 0.02173
44.91070 -87.77761 0.01271
45.09021 -84.02815 0.01313
44.26441 -88.20488 0.01121
46.68215 -75.51111 0.01340
35.21197 -122.02993 0.01674
37.25587 -120.40289 0.01759
39.57138 -124.90958 0.01721
40.18319 -117.39860 0.01628
39.14520 -120.11814 0.01756
37.57512 -124.08120 0.01910
-37.26178 -60.24175 0.00881
-36.40103 -54.93594 0.01397
-36.32856 -46.88938 0.00885
-34.23663 -53.10905 0.01134
-31.43452 -47.81119 0.02188
-32.32783 -56.43844 0.00692
-35.60242 -57.15178 0.00884
34.31423 -120.35674 0.01840
36.30708 -118.72191 0.01513
38.75896 -123.21306 0.02505
39.16232 -115.75243 0.01297
38.18581 -118.38836 0.01704
36.67750 -122.36909 0.01803
28.08367 -97.69777 0.02926
29.84677 -95.57015 0.02184
35.32720 -101.56431 0.03126
31.72532 -93.07527 0.05137
31.55473 -94.84371 0.05084
31.25376 -100.19752 0.03550
47.65576 -7.07492 0.01164
50.03419 -4.05882 0.01067
53.43702 1.37745 0.01051
49.23904 -5.06905 0.01300
49.67738 -3.45898 0.01189
49.96865 -6.04585 0.01851
47.96619 -2.87215 0.01635
53.65247 0.79650 0.02134
50.75559 -8.63984 0.01528
52.38680 -10.28213 0.01733
50.40436 -4.22521 0.01445
45.80350 -5.12352 0.03265
50.33335 -5.15922 0.00784
47.31437 -8.98739 0.01433
53.06119 -1.05784 0.01984
51.93710 -8.15308 0.00928
46.00130 -1.70847 0.00956
49.51795 -5.22630 0.02364
37.74829 -81.24615 0.03245
42.40076 -70.15121 0.02130
40.27281 -75.97822 0.03364
47.34702 -82.68376 0.06980
41.43386 -73.11025 0.02670
41.71223 -74.65049 0.02811
45.58708 -67.10317 0.01297
43.17233 -84.12502 0.01368
37.71829 -72.55742 0.03674
43.81376 -69.26040 0.03084
38.93845 -69.64939 0.03309
38.48093 -77.06989 0.03973
42.75513 -77.99360 0.02619
42.36337 -73.86861 0.02778
42.06065 -78.62058 0.04458
42.90618 -67.35946 0.02694
41.66162 -89.18939 0.02113
46.92398 -78.44490 0.02821
44.24352 -84.75696 0.01935
49.21000 -90.20095 0.01796
45.61927 -81.89292 0.01940
45.73691 -83.60695 0.02584
50.44186 -75.43321 0.02918
46.10941 -91.12180 0.01501
41.39367 -80.37530 0.02132
48.43359 -77.69045 0.02224
42.91347 -76.53873 0.05787
42.37276 -85.61916 0.02806
46.29972 -86.71029 0.02328
46.42537 -82.87494 0.02541
45.66137 -87.18623 0.02328
47.78923 -74.64122 0.02172
30.67907 -117.46868 0.00645
32.53376 -115.87583 0.00992
35.36092 -120.39081 0.01348
35.39024 -112.89293 0.00571
34.44676 -115.44016 0.01057
33.00402 -119.41744 0.00888
29.79625 -108.00680 0.00983
45.79673 -126.14568 0.02508
48.57419 -124.25452 0.01462
50.50921 -129.52776 0.01025
51.36331 -121.43528 0.01822
50.44040 -124.33587 0.01315
48.78711 -128.84761 0.01776
52.15408 -138.57734 0.02138
50.56855 0.85226 0.00515
50.94565 -1.71781 0.00506
48.86112 1.28664 0.00651
54.11097 5.01654 0.01225
51.84927 -4.41052 0.00931
53.59926 -6.03157 0.01675
51.30956 0.16200 0.00501
46.63499 -1.16297 0.01827
51.64019 12.74192 0.01538
57.53132 9.28631 0.01103
50.56855 0.85226 0.00532
50.94565 -1.71781 0.00650
48.86112 1.28664 0.00552
54.11097 5.01654 0.01194
51.84927 -4.41052 0.00874
53.59926 -6.03157 0.01695
51.30956 0.16200 0.00811
46.63499 -1.16297 0.01796
51.64019 12.74192 0.01642
57.53132 9.28631 0.01250
12.52909 -90.66336 0.01277
16.12576 -101.84519 0.00871
13.14685 -94.37727 0.01361
16.29087 -98.57073 0.02107
17.90202 -96.86247 0.02117
20.43191 -94.09893 0.01377
20.08181 -96.11276 0.02168
19.63454 -101.61756 0.01067
16.04052 -93.68090 0.02549
8.32404 -93.96056 0.01441
17.62990 -88.40269 0.01386
11.34753 -91.21899 0.02972
16.56679 -97.05868 0.03531
20.45288 -99.04514 0.01136
22.01152 -95.21769 0.01343
19.37864 -98.99994 0.02211
16.01902 -104.40915 0.01465
46.75078 -127.50094 0.01295
40.84275 -126.18308 0.02106
41.02098 -123.09627 0.01607
43.37229 -121.30201 0.02817
45.49635 -126.07587 0.02307
46.11398 -118.43823 0.01190
45.20604 -121.15318 0.02884
43.66334 -125.37685 0.02441
48.64819 -128.30711 0.03160
41.47528 -120.82812 0.03699
44.57839 -123.78308 0.02245
46.31940 -120.73840 0.01261
44.01277 -123.74587 0.02618
40.55731 -127.59483 0.01869
43.53826 -124.02946 0.02781
46.08296 -122.15819 0.02345
48.13190 -127.14157 0.01997
48.80409 -119.32446 0.01803
47.91977 -122.09501 0.01697
46.35180 -126.47556 0.01531
50.25813 -137.00622 0.00000
39.78227 -88.04981 0.01127
44.89959 -77.63007 0.02030
42.23277 -83.80596 0.00951
47.57637 -89.48994 0.02282
43.58452 -81.02002 0.01379
43.71810 -82.67822 0.02352
48.64216 -74.36220 0.01131
44.21655 -90.23634 0.01132
39.55355 -79.76239 0.01229
46.48960 -76.77524 0.01284
40.96715 -76.15767 0.03987
40.44521 -84.62942 0.02135
44.34586 -85.75651 0.01554
44.42251 -81.95065 0.01066
43.68974 -86.21622 0.01321
45.78003 -73.90061 0.01354
43.61831 -122.91772 0.01525
46.15587 -121.00027 0.00693
48.26143 -125.96609 0.01292
48.81139 -118.18222 0.01408
47.97823 -120.89945 0.00899
46.45729 -125.32740 0.00801
50.56043 -136.26180 0.01013
41.41512 -123.96405 0.02572
43.80289 -122.18084 0.01063
45.87569 -126.99581 0.02174
46.58482 -119.30683 0.02741
45.64636 -122.06720 0.02736
44.06943 -126.28924 0.02534
48.21196 -137.05130 0.03798
48.91278 -129.18826 0.03657
41.87472 -121.65373 0.03542
44.99323 -124.71066 0.02139
46.75994 -121.66753 0.01316
44.42985 -124.66558 0.02212
40.95627 -128.45908 0.02183
37.01151 -121.65177 0.01128
39.12768 -119.96352 0.01498
41.41376 -124.52452 0.00967
41.93737 -117.03598 0.01006
40.98155 -119.70190 0.02437
39.45777 -123.74871 0.01809
35.16056 -122.48389 0.02018
37.20750 -120.86682 0.02680
39.49686 -125.37272 0.00878
39.10538 -120.59070 0.03499
37.51326 -124.53959 0.02369
43.98891 -122.31254 0.02669
46.55016 -120.35164 0.01837
48.68448 -125.33710 0.01658
49.16363 -117.54414 0.01138
48.36487 -120.23719 0.02644
46.87028 -124.72125 0.01848
51.04884 -135.85135 0.00000
51.52992 -127.33342 0.05507
44.50035 -119.79817 0.05178
47.78418 -122.97489 0.07478
49.38764 -119.84898 0.06821
47.22065 -122.95228 0.04204
43.42168 -127.44962 0.03152
42.41963 -119.25758 0.01117
44.82908 -117.26123 0.01102
47.14345 -122.07786 0.01934
47.31470 -114.48062 0.01417
46.60697 -117.01915 0.01180
45.23603 -121.49327 0.01104
42.33662 -122.66380 0.01637
44.78712 -120.79599 0.00857
46.91585 -125.65173 0.03318
47.45708 -117.97840 0.01666
46.60809 -120.66482 0.01775
45.09353 -124.99757 0.01505
49.37204 -136.10265 0.03447
49.90787 -127.75007 0.05832
42.81807 -120.28617 0.03734
46.00636 -123.33493 0.06319
47.67257 -120.26606 0.03780
45.44241 -123.30529 0.04389
41.82380 -127.45562 0.06065
44.35344 -122.38194 0.01939
46.94655 -120.40396 0.01645
49.07497 -125.42361 0.00919
49.55598 -117.59847 0.01530
48.76245 -120.29951 0.01619
47.26564 -124.81440 0.01921
51.39195 -135.88312 0.00000
51.87637 -127.39426 0.01480
44.87276 -119.83100 0.04125
48.18173 -123.05322 0.04438
49.77733 -119.91615 0.02936
47.61836 -123.03070 0.04293
43.77518 -127.59223 0.01815
44.99579 -123.40350 0.03651
47.65824 -121.43380 0.02961
49.73138 -126.53928 0.02374
50.30997 -118.62441 0.02849
49.48795 -121.38181 0.01168
47.94919 -125.91763 0.01602
51.82589 -136.56313 0.01207
42.29297 -121.73811 0.02417
44.71607 -119.84221 0.01136
46.89647 -124.68221 0.00666
47.33916 -117.02532 0.01024
46.52562 -119.67570 0.00634
45.04902 -124.03931 0.00873
43.23309 -121.84446 0.02352
45.72800 -119.90508 0.01195
47.89289 -124.81812 0.01696
48.33318 -117.09661 0.00899
47.53703 -119.75957 0.01039
46.05994 -124.19566 0.01330
43.34489 -117.90174 0.01621
52.52155 -106.27547 0.01357
45.81492 -115.79116 0.01044
48.19342 -120.65734 0.01072
48.21382 -113.02461 0.01549
47.57602 -115.51837 0.00853
46.26547 -120.13538 0.01130
27.90990 -85.79005 0.04395
33.05971 -76.61540 0.02574
29.79237 -82.75556 0.02147
31.23414 -80.27389 0.01596
31.39881 -81.80642 0.02667
27.72282 -79.77400 0.02424
35.75541 -74.84323 0.02888
28.82201 -76.81543 0.03274
21.90824 -77.32431 0.02809
28.32967 -83.27509 0.07728
32.35821 -84.92239 0.02443
32.35094 -81.07800 0.01947
31.49856 -85.19635 0.01969
41.23778 -121.09348 0.01597
43.58163 -119.22538 0.01618
45.81131 -123.98611 0.01478
46.19781 -116.40598 0.01326
45.38695 -119.02054 0.01563
43.93161 -123.32972 0.00742
49.08685 -126.21032 0.04825
41.69890 -118.82869 0.03691
44.82692 -121.65578 0.01388
46.46630 -118.58698 0.01980
44.25816 -121.63887 0.01635
40.73163 -125.81073 0.01933
43.12559 -118.28137 0.01072
52.42342 -106.56448 0.02246
45.58096 -116.20183 0.01457
47.94078 -121.05650 0.01421
48.00250 -113.43255 0.02147
47.34645 -115.93850 0.02165
46.01926 -120.51751 0.01810
46.86339 -115.53349 0.01540
55.24816 -104.40759 0.00891
49.65158 -113.00127 0.01379
52.13733 -118.13107 0.00831
51.90430 -110.18694 0.01223
51.40365 -112.67746 0.01378
50.19191 -117.81898 0.01396
57.21292 -104.96743 0.00725
55.05980 -119.79237 0.02141
47.47614 -112.70208 0.01614
51.04491 -115.59172 0.01870
52.29433 -112.21740 0.01672
50.46874 -115.66928 0.01575
45.97184 -122.39991 0.01674
46.86314 -115.53433 0.01683
55.24806 -104.40838 0.01300
49.65131 -113.00218 0.00946
52.13701 -118.13198 0.00656
51.90406 -110.18787 0.01028
51.40338 -112.67841 0.00879
50.19161 -117.81984 0.00733
57.21287 -104.96828 0.01157
55.05946 -119.79332 0.01742
47.47588 -112.70296 0.01294
51.04462 -115.59265 0.00965
52.29407 -112.21836 0.00963
50.46845 -115.67019 0.01240
45.97163 -122.40051 0.01492
43.91725 -122.66728 0.03085
46.47650 -120.72458 0.00784
48.59290 -125.71116 0.01054
49.11103 -117.91261 0.01590
48.29563 -120.62125 0.01136
46.78601 -125.08501 0.00887
50.90472 -136.08610 0.00000
51.42410 -127.71446 0.01885
44.42634 -120.15599 0.02544
47.70322 -123.35567 0.00877
49.32438 -120.23694 0.02151
47.14025 -123.32888 0.02275
43.36014 -127.75385 0.02469
42.89877 -120.17857 0.01883
45.35172 -118.19175 0.01591
47.60937 -123.05303 0.01320
47.87490 -115.40171 0.01692
47.14026 -117.98569 0.01254
45.73217 -122.46082 0.00967
39.86457 -122.55171 0.02398
42.13851 -120.78664 0.04211
44.31044 -125.48354 0.03129
44.88765 -117.90976 0.02885
43.97320 -120.59932 0.04195
42.44388 -124.76747 0.02557
47.66760 -127.82622 0.02312
40.30172 -120.37427 0.03343
43.35358 -123.19584 0.10431
45.11485 -120.16305 0.10956
42.78416 -123.16149 0.09321
39.42073 -126.90881 0.02128
45.51305 -124.62717 0.02002
48.24026 -122.68337 0.02496
50.25058 -127.87676 0.02474
50.94906 -119.87015 0.01299
50.08655 -122.69295 0.01541
48.49686 -127.23258 0.01169
35.60926 -123.02445 0.00969
37.68026 -121.40574 0.01811
39.92365 -125.92593 0.00784
40.65927 -118.37594 0.00811
39.57893 -121.14971 0.01801
37.96989 -125.10040 0.01546
35.80158 -122.04922 0.00907
37.86939 -120.40617 0.01014
40.16571 -124.92916 0.01332
40.76643 -117.42341 0.00524
39.74854 -120.13236 0.01278
38.18784 -124.11680 0.00826
42.65796 -120.01504 0.01747
45.09135 -118.03521 0.01795
47.36078 -122.87704 0.01309
47.61132 -115.24604 0.01302
46.87819 -117.82023 0.01698
45.47612 -122.28191 0.01620
46.25460 -125.02519 0.01141
49.06175 -123.06037 0.02257
51.05188 -128.35083 0.01767
51.77832 -120.25289 0.03414
50.91589 -123.10750 0.02890
49.30889 -127.70845 0.02810
52.81134 -137.76498 0.02917
0.16615 -82.17150 0.00608
-6.15864 -81.88838 0.00804
2.06556 -79.86394 0.00578
-3.20064 -71.33853 0.00656
5.06827 -76.65878 0.00622
5.76499 -78.90622 0.00884
-0.13248 -77.27893 0.00772
-3.87090 -78.22296 0.00983
31.10322 -117.42282 0.00660
32.96892 -115.81851 0.00736
35.77562 -120.33111 0.00951
35.79621 -112.85436 0.00723
34.87024 -115.38798 0.00917
33.43919 -119.37577 0.00995
30.20389 -107.88336 0.00903
34.40443 -119.77184 0.02072
36.39508 -118.12267 0.01666
38.88182 -122.61892 0.01680
39.20431 -115.17962 0.01247
38.26257 -117.77925 0.02056
36.78330 -121.78132 0.00883
33.21504 -108.46335 0.02484
34.48997 -120.11858 0.03397
36.48698 -118.47400 0.05917
38.94785 -122.96957 0.02767
39.31597 -115.52029 0.02981
38.35845 -118.13860 0.03236
36.86447 -122.13264 0.02956
33.27434 -108.62961 0.02618
42.95186 -119.72704 0.01751
52.63187 -107.74550 0.00910
45.40495 -117.71895 0.02723
47.68668 -122.57812 0.00822
47.90334 -114.93446 0.01224
47.18789 -117.49925 0.01298
45.79905 -121.99813 0.01298
50.82908 -124.64604 0.02022
43.44796 -117.32744 0.02478
46.68297 -120.19726 0.03674
48.20452 -117.06855 0.02944
46.11439 -120.20032 0.01982
42.36246 -124.92361 0.03409
45.23437 -119.89203 0.03017
54.59275 -108.35012 0.00865
47.90074 -117.74015 0.00928
50.15418 -122.78897 0.00599
50.36452 -114.96278 0.00935
49.69021 -117.56533 0.00681
48.29776 -122.27898 0.00993
36.99591 -120.19218 0.03039
39.09697 -118.46956 0.01712
41.47124 -123.02739 0.06773
41.81137 -115.58896 0.01393
40.92895 -118.17406 0.01483
39.47059 -122.26719 0.02385
44.92316 -93.01202 0.01255
50.62206 -81.79786 0.01402
47.73729 -88.48308 0.01047
51.99374 -93.61948 0.01628
49.21881 -85.49285 0.01669
49.27382 -87.35808 0.02012
53.96912 -79.17037 0.01638
49.30580 -94.59741 0.01425
44.48657 -83.12435 0.02233
31.74479 -118.32689 0.02621
33.63584 -116.72266 0.01347
36.34027 -121.21534 0.01810
36.49062 -113.74312 0.01465
35.53671 -116.31499 0.01063
34.07475 -120.28670 0.02203
30.77461 -108.31383 0.01879
44.04502 -122.16236 0.02879
46.60935 -120.19223 0.02996
48.75110 -125.17955 0.03277
49.21344 -117.38672 0.02797
48.42222 -120.07358 0.05887
46.93404 -124.56872 0.03334
44.55805 -119.64406 0.05438
47.84664 -122.81383 0.07305
49.44186 -119.68399 0.03163
47.28288 -122.79307 0.06758
43.47256 -127.32685 0.03579
42.69892 -123.82417 0.02672
45.17579 -121.98325 0.02137
47.24207 -126.89165 0.01710
47.90830 -119.13840 0.01372
47.01164 -121.89356 0.01607
45.44874 -126.21362 0.01539
49.47835 -136.89411 0.00000
50.13539 -128.98567 0.02436
43.18135 -121.40958 0.03607
46.37352 -124.58019 0.02674
48.08640 -121.50946 0.01197
45.81169 -124.53849 0.01517
42.20274 -128.56096 0.02642
33.50539 -120.58427 0.02261
35.47213 -118.97551 0.01471
37.94002 -123.45275 0.01135
38.38945 -115.96550 0.01132
37.37122 -118.63323 0.01451
35.83664 -122.58175 0.01872
32.31986 -109.17017 0.07246
39.14193 -88.44674 0.01949
44.27179 -78.21067 0.02495
41.53136 -84.38759 0.01585
46.88913 -90.10410 0.02939
42.89906 -81.64127 0.02188
43.02133 -83.29375 0.00918
48.20877 -74.79061 0.02298
43.48254 -90.69746 0.01089
38.90218 -80.38634 0.01403
45.92799 -77.31530 0.01521
40.30038 -76.76807 0.02335
39.77718 -85.16178 0.02030
43.63444 -86.33946 0.01763
43.74129 -82.57441 0.02464
42.97332 -86.77370 0.01275
37.51764 -88.93397 0.05423
42.66733 -79.03640 0.02761
39.78097 -85.21371 0.03138
45.27437 -91.06080 0.02461
41.17627 -82.54530 0.02704
41.28160 -84.17979 0.01663
47.06715 -75.22866 0.01787
41.70592 -91.33978 0.01356
37.26846 -81.35151 0.02158
44.48211 -78.02957 0.02983
38.62310 -77.74885 0.05489
38.09814 -85.90040 0.05074
41.88492 -87.16980 0.05004
42.03681 -83.47331 0.02182
41.20872 -87.55710 0.02383
43.83580 2.25428 0.01628
45.95092 5.44474 0.03225
48.74053 10.41564 0.01975
45.66430 1.70598 0.01055
45.25640 4.41131 0.02919
45.58376 5.86103 0.03069
46.05106 3.60773 0.03157
44.04692 6.00613 0.01854
49.04057 10.04688 0.01840
47.18425 0.96121 0.03022
49.43390 -0.87617 0.02424
46.33270 5.35437 0.01603
42.21796 3.77284 0.00947
46.36181 15.25966 0.01567
52.72347 14.74956 0.02507
46.34596 4.50056 0.03442
43.55212 0.15514 0.01910
48.67113 8.51238 0.02110
48.49598 1.67407 0.03527
42.46806 6.53484 0.03093
45.54537 4.29303 0.09081
44.03109 -122.43573 0.02592
46.59725 -120.47759 0.01776
48.72489 -125.46934 0.02549
49.21652 -117.66915 0.01655
48.41352 -120.36839 0.03077
46.91386 -124.85143 0.01751
51.06434 -135.93001 0.01790
51.55801 -127.46328 0.02658
44.54316 -119.91597 0.05010
47.82918 -123.10783 0.06011
49.43674 -119.98227 0.02624
47.26586 -123.08392 0.02978
43.46512 -127.56964 0.01632
31.91296 -118.35895 0.02075
33.80919 -116.75097 0.01482
36.50278 -121.24300 0.01734
36.65633 -113.77653 0.01784
35.70656 -116.34621 0.02091
34.24661 -120.32093 0.01370
30.93316 -108.29344 0.01988
43.88990 -121.59669 0.04833
46.45145 -119.60792 0.02281
48.62267 -124.56871 0.02235
49.02496 -116.81962 0.02683
48.25739 -119.47093 0.03004
46.79301 -123.97582 0.03718
51.10599 -135.32875 0.03281
34.85943 -122.02946 0.01774
36.88972 -120.41183 0.01870
39.21655 -124.90974 0.01870
39.83668 -117.39360 0.02397
38.78569 -120.12078 0.01460
37.20917 -124.07153 0.01488
44.08912 -118.19776 0.02686
46.63869 -116.04425 0.01632
48.99110 -120.96591 0.01779
49.03709 -113.28168 0.01511
48.40471 -115.79359 0.02254
47.08320 -120.46951 0.02006
35.49927 -122.34153 0.02185
37.55800 -120.71269 0.01678
39.84566 -125.22759 0.01645
40.49243 -117.70680 0.01042
39.44726 -120.43976 0.01168
37.86786 -124.40466 0.01256
44.16765 -122.41006 0.01716
46.74510 -120.44347 0.01903
48.87320 -125.44687 0.04677
49.35999 -117.63637 0.01078
48.56115 -120.33618 0.02033
47.06285 -124.83270 0.01592
51.20358 -135.90806 0.02120
51.69298 -127.43088 0.04631
44.68277 -119.87723 0.03255
47.97845 -123.08160 0.04164
49.58078 -119.95120 0.02688
47.41511 -123.05831 0.05621
43.59646 -127.57636 0.03018
57.88926 7.16221 0.01503
58.41504 4.08384 0.02470
55.87900 7.53168 0.02415
60.74722 11.45455 0.01254
59.44932 0.90160 0.01602
61.12053 -0.44916 0.01547
58.68925 6.42986 0.01456
52.65534 3.80626 0.01770
58.26168 18.76093 0.01202
62.80434 14.71609 0.01682
58.70351 5.30256 0.04362
55.00031 -1.79555 0.02619
60.53132 9.88133 0.03364
64.31028 11.22454 0.01994
67.34893 -4.96842 0.03394
60.49072 2.13024 0.03016
53.14402 8.59942 0.01268
57.85333 4.97682 0.07125
37.07454 -120.19098 0.02550
39.17920 -118.46558 0.01922
41.55130 -123.02595 0.01877
41.89017 -115.58702 0.02250
41.01010 -118.17124 0.03438
39.55285 -122.26811 0.02637
41.28746 -122.77277 0.03300
43.66535 -120.95515 0.03141
45.80066 -125.73830 0.03216
46.37287 -118.11791 0.01862
45.49202 -120.80649 0.02005
43.96661 -125.05835 0.03308
48.91677 -127.92252 0.02225
41.74999 -120.47979 0.03794
44.87875 -123.44125 0.03685
46.58734 -120.39590 0.02488
44.31345 -123.40829 0.03065
40.80648 -127.36412 0.04467
49.21618 -45.30720 0.00597
48.00019 -50.20173 0.01597
47.08417 -56.99295 0.01890
46.71356 -39.57727 0.01116
47.76245 -52.74459 0.01249
48.36177 -54.30909 0.01445
49.49663 -48.19441 0.01903
42.88798 -42.86669 0.01523
43.66404 -53.51611 0.02176
48.80625 -49.49297 0.02351
45.06953 -50.46943 0.02053
56.36216 -46.04413 0.01077
44.47924 -60.67057 0.01295
50.44685 -58.77726 0.01530
48.74376 -53.22912 0.01527
49.94210 -60.63334 0.01762
47.92356 -48.57759 0.01525
42.74888 -90.94638 0.01541
48.17972 -80.12591 0.01275
45.38553 -86.57844 0.01957
50.02133 -91.86494 0.01720
46.80924 -83.68824 0.01445
46.89490 -85.45607 0.02083
51.70308 -77.20981 0.01478
47.10076 -92.74897 0.02002
42.41417 -81.85791 0.01477
49.68728 -79.43444 0.01361
44.03128 -77.73618 0.02464
43.47098 -87.40469 0.02099
47.37532 -88.54905 0.02184
47.58764 -84.73215 0.01604
46.74712 -89.00617 0.01579
49.11865 -76.08551 0.01478
35.26207 -122.51441 0.02244
37.31333 -120.89524 0.03384
39.59772 -125.40393 0.02069
40.27370 -117.87273 0.01340
39.20982 -120.62164 0.02539
37.61815 -124.57330 0.02417
35.54767 -122.63346 0.02049
37.61164 -121.00895 0.02407
39.88024 -125.52597 0.01203
40.56494 -117.99296 0.01035
39.50488 -120.74322 0.01669
37.91284 -124.70199 0.01583
43.75036 -122.54610 0.02409
46.31044 -120.60401 0.01790
48.43312 -125.57190 0.01877
48.93828 -117.80507 0.01283
48.12807 -120.49774 0.01641
46.62365 -124.95219 0.01826
50.76772 -135.95070 0.00000
51.26957 -127.56319 0.06244
44.26044 -120.04193 0.04344
47.53957 -123.22312 0.07561
49.15481 -120.11388 0.02316
46.97641 -123.19789 0.02529
43.19058 -127.63384 0.03344
33.02173 -118.86558 0.02829
34.95656 -117.23755 0.01719
37.56154 -121.72609 0.01397
37.77659 -114.28270 0.02462
36.83726 -116.85715 0.01351
35.37524 -120.84482 0.01354
31.96049 -108.32348 0.01905
35.51419 -122.50565 0.01471
37.57537 -120.87958 0.01348
39.85267 -125.39528 0.01775
40.52107 -117.86754 0.01184
39.46709 -120.61046 0.01234
37.88036 -124.57144 0.01352
38.17992 -88.21128 0.01379
43.27641 -78.13988 0.00937
40.50501 -84.28085 0.02272
46.03059 -90.12147 0.01623
41.87296 -81.57309 0.02049
41.99677 -83.20651 0.01441
47.39647 -74.54555 0.02056
42.49085 -90.58006 0.01088
37.94801 -80.40331 0.01559
44.99657 -77.18654 0.02671
39.30751 -76.85685 0.03242
38.78934 -85.02421 0.04034
42.62963 -86.23679 0.04004
42.73073 -82.49068 0.03141
41.95818 -86.65546 0.02628
42.21310 -123.74449 0.03267
44.66742 -121.91966 0.01535
46.74081 -126.78637 0.01808
47.40445 -119.08185 0.02379
46.50318 -121.82151 0.01394
44.94215 -126.10704 0.00989
49.67393 -128.89287 0.03216
42.69042 -121.36369 0.02476
45.86532 -124.48807 0.01760
47.58508 -121.43430 0.01895
45.30304 -124.44694 0.01361
41.72435 -128.41906 0.01823
37.49903 -107.04672 0.02872
45.11362 -96.40690 0.00926
39.57268 -104.83524 0.00970
42.86854 -109.59850 0.01604
41.59335 -102.21595 0.01014
41.23387 -104.25596 0.01806
40.39404 -109.05795 0.01450
36.75132 -98.55992 0.03053
37.93953 -104.94896 0.05772
41.11816 -106.85745 0.08332
42.22176 -103.67718 0.08284
40.50213 -106.96245 0.07238
61.89707 11.63055 0.03409
62.54045 8.12721 0.02846
59.62315 11.82645 0.02137
71.59918 12.35863 0.02616
64.50307 16.38052 0.03081
63.68742 4.55985 0.01993
65.34117 3.46022 0.02308
62.75518 10.89696 0.02404
55.46100 6.71367 0.03443
61.90063 23.61388 0.02760
66.10204 19.48621 0.02905
62.80316 9.60377 0.08615
58.52042 -0.18835 0.02321
64.37896 14.77722 0.02105
67.46564 16.24157 0.03657
62.99660 31.15823 0.05056
64.66352 6.29040 0.03289
61.91261 9.07760 0.06980
54.71725 -143.32768 0.02557
68.96972 -135.99494 0.06170
59.78143 -142.95217 0.01653
60.90952 -151.83215 0.05943
65.50259 -158.10009 0.02235
63.52965 -141.27098 0.02459
61.95250 -145.32042 0.00977
70.65708 -145.72113 0.06004
59.37352 -150.33555 0.01923
60.77248 -158.19868 0.01719
63.47058 -157.98997 0.01143
69.16008 -142.15178 0.08583
61.58586 -167.02325 0.01199
65.46765 -155.70201 0.02730
62.25788 -154.01557 0.02604
60.66329 -148.81878 0.02262
62.90564 -145.78982 0.03772
60.08811 -148.33995 0.02456
54.32119 -151.45709 0.03645
60.00185 -129.40525 0.04254
72.92509 -118.93017 0.03953
66.82632 -126.83850 0.09431
68.92860 -137.34359 0.37366
73.59772 -141.59241 0.04132
69.98169 -124.14282 0.04762
69.17718 -128.47638 0.07735
74.84221 -124.82489 0.07577
66.97347 -136.43992 0.09228
69.34422 -148.33399 0.16662
72.07097 -144.09663 0.07297
43.53950 -122.93265 0.03843
46.08659 -121.01676 0.04100
48.19072 -125.97454 0.05014
48.74076 -118.21123 0.02531
47.90911 -120.91970 0.03730
46.38792 -125.34090 0.02381
51.02617 -127.98271 0.09946
44.04427 -120.44409 0.03599
47.30694 -123.63615 0.06769
48.94570 -120.53854 0.02029
46.74434 -123.60615 0.04450
42.99487 -127.93878 0.02648
29.93326 -96.75033 0.02949
36.53025 -86.96975 0.03612
31.75219 -94.47174 0.03060
37.07467 -100.34777 0.02611
33.53822 -91.98595 0.03098
