# lat lon vals
67.46312 -5.36228 0.02245
61.86393 -8.58068 0.02214
64.49305 -15.62999 0.01587
65.18263 -25.38706 0.02633
55.61760 -17.43502 0.01532
69.00919 -26.16612 0.02344
70.62364 -5.86807 0.02404
62.99133 -20.91412 0.02140
64.24753 -21.88951 0.02637
64.89138 -11.99261 0.02200
61.29932 -14.78297 0.01693
67.73729 -3.94174 0.03451
52.60150 -104.05322 0.04575
59.51990 -94.12448 0.01958
54.31256 -101.00425 0.02252
55.25163 -104.58670 0.02811
54.61698 -95.24814 0.02571
54.83242 -98.79147 0.01920
51.93996 -109.44692 0.02011
57.94341 -109.93855 0.03534
60.61208 -97.52656 0.04271
55.12013 -93.52551 0.04865
56.50373 -105.68814 0.03140
53.31587 -104.56177 0.05430
56.16671 -97.14143 0.02044
55.14685 -102.66138 0.03084
53.49316 -109.39446 0.02078
33.73041 -118.99305 0.02096
35.45859 -117.22648 0.02339
35.98124 -120.13826 0.01842
37.57501 -109.56364 0.01605
36.68844 -114.91998 0.00939
33.30929 -121.31081 0.01722
38.75756 -125.09162 0.01645
33.68024 -118.98354 0.02735
35.40851 -117.21743 0.02264
35.93200 -120.12854 0.01779
37.52722 -109.55387 0.03784
36.63955 -114.91043 0.01404
33.25960 -121.29946 0.01824
38.71505 -125.08754 0.04731
39.44953 -112.05956 0.02586
41.04509 -110.09056 0.02914
41.77864 -113.04925 0.02765
42.11138 -104.18063 0.02069
41.87427 -108.06741 0.02320
39.01388 -115.01728 0.01859
44.81571 -118.35983 0.01409
34.03423 -118.38422 0.01841
35.74753 -116.60998 0.01662
36.29187 -119.51814 0.02449
37.75510 -109.14942 0.01250
36.93879 -114.33690 0.01833
33.61460 -120.73668 0.02002
39.11383 -124.52068 0.02650
45.08820 -72.75267 0.03047
48.60802 -61.83990 0.01693
46.11615 -67.93923 0.02400
41.02068 -56.75188 0.03461
48.66167 -71.42244 0.02497
45.44467 -64.72834 0.01938
46.08117 -66.16558 0.02108
45.32265 -56.78683 0.01767
36.66955 -64.67694 0.02060
50.75544 -61.95361 0.01985
45.58624 -63.95217 0.04151
41.07669 -64.72336 0.02456
51.46381 -72.24825 0.02575
46.09938 -73.09596 0.01878
46.78820 -64.69585 0.02237
47.51261 -68.94164 0.02569
36.15485 -113.05503 0.03101
37.75831 -111.18678 0.02423
38.48953 -114.08077 0.02324
39.03265 -105.09326 0.01374
38.67908 -109.13731 0.01116
35.75069 -115.74739 0.01830
41.79371 -119.58629 0.01969
38.85075 -120.23253 0.02383
40.59731 -118.40358 0.02067
41.03683 -121.42890 0.03126
42.53957 -110.65620 0.01567
41.73548 -116.10890 0.02001
38.37191 -122.76883 0.01949
43.21621 -125.91674 0.02466
38.39612 -118.76145 0.05138
40.11128 -116.92367 0.03173
40.60754 -119.91705 0.04454
41.19978 -114.68381 0.05924
37.93144 -121.32504 0.05097
38.35906 -118.76321 0.02386
40.07417 -116.92617 0.02796
40.57059 -119.91863 0.02364
41.86106 -109.56266 0.01463
41.16362 -114.68602 0.01778
37.89478 -121.32453 0.01411
42.93478 -124.56883 0.01557
38.38296 -118.82811 0.03305
40.09944 -116.99139 0.02838
40.59332 -119.98529 0.02909
41.89288 -109.61151 0.01434
41.19095 -114.74890 0.01509
37.91802 -121.38836 0.01882
42.94882 -124.62783 0.02373
38.38949 -118.81949 0.01977
40.10581 -116.98254 0.02646
40.59997 -119.97649 0.02412
41.89783 -109.60513 0.01608
41.19682 -114.74042 0.01158
37.92453 -121.38045 0.01750
42.95584 -124.61953 0.01875
38.41972 -118.83228 0.02671
40.13637 -116.99490 0.03129
40.62987 -119.98978 0.02176
41.92823 -109.61502 0.02215
41.22718 -114.75246 0.01881
37.95434 -121.39455 0.01950
42.98196 -124.62995 0.02587
59.52376 -139.52343 0.01925
69.52792 -136.99526 0.02605
62.27759 -137.84221 0.01630
62.01589 -143.19140 0.02075
65.11074 -152.81479 0.04505
65.44131 -123.25227 0.01554
63.78317 -134.70821 0.01600
58.36121 -143.99984 0.01408
62.53763 -147.75254 0.02641
29.28120 -97.29904 0.03183
21.18013 -96.95036 0.00000
30.65272 -95.25656 0.03776
32.29483 -98.24908 0.03637
30.96099 -91.35537 0.01890
31.19953 -93.57717 0.03509
29.10361 -100.97694 0.01958
23.89175 -90.15262 0.02887
32.35942 -116.10144 0.01404
34.03481 -114.32837 0.02628
34.69091 -117.19899 0.02934
35.84326 -107.40222 0.02176
35.17248 -112.12799 0.02025
31.96885 -118.46910 0.01937
38.05341 -122.69976 0.02287
34.09634 -118.99293 0.01721
35.82248 -117.22245 0.01609
36.34186 -120.13850 0.01911
37.91236 -109.58535 0.02693
37.04050 -114.92259 0.02175
33.67218 -121.32673 0.03510
39.07866 -125.05996 0.02921
37.82025 -121.48197 0.03710
30.07266 -117.00943 0.03404
34.58060 -119.45330 0.05987
40.57906 -111.86226 0.02441
36.54989 -118.74127 0.04407
34.56981 -121.84134 0.06611
-20.69395 -141.67774 0.01078
-17.49285 -152.16116 0.03907
-13.26664 -149.02121 0.02680
-12.26770 -146.47121 0.01680
-17.50481 -145.88779 0.01126
-18.41179 -147.97777 0.01732
-17.08277 -149.91821 0.02826
-18.21595 -149.10383 0.01385
-20.01838 -152.66789 0.02781
-13.52748 -148.98815 0.02827
-21.80141 -141.66687 0.01016
-19.97193 -149.17709 0.02820
-15.93755 -145.27174 0.02690
-11.25784 -147.05769 0.04276
-12.31549 -149.66798 0.06367
-15.84816 -150.92510 0.06273
-21.73462 -153.84204 0.02584
-14.46284 -144.65229 0.63540
-14.77224 -148.07521 1.45326
-14.72549 -145.99645 1.00600
39.34835 -119.43082 0.02467
41.08005 -117.58233 0.01808
41.54637 -120.61027 0.01613
42.89209 -110.06996 0.01593
42.17311 -115.32181 0.01677
38.86858 -122.02687 0.02054
43.76680 -125.14890 0.01528
19.87271 -84.14017 0.03374
13.55279 -83.88410 0.03805
21.14515 -81.72229 0.02328
24.92078 -85.94190 0.01724
20.86466 -78.67992 0.01889
21.43923 -80.14892 0.03219
20.26989 -90.58951 0.01979
16.16156 -79.26410 0.02714
21.31016 -77.65878 0.02293
17.60737 -79.15781 0.03851
10.29707 -81.14032 0.00000
16.67200 -83.22731 0.02974
20.74201 -84.81257 0.04288
23.40541 -78.17420 0.01910
23.28670 -83.08299 0.03043
19.88765 -83.96433 0.03880
13.52473 -83.72673 0.02354
21.15431 -81.53719 0.03351
24.93389 -85.75460 0.01901
20.86629 -78.50727 0.02596
21.44225 -79.96793 0.03239
20.29317 -90.47534 0.02712
16.16884 -79.08473 0.02224
68.60958 -164.33331 0.02892
61.31205 -147.77311 0.01579
61.81785 -142.74332 0.02012
64.82789 -141.36392 0.01918
64.42558 -147.34992 0.01216
67.00948 -157.31983 0.02696
68.28072 -125.16354 0.02273
66.42884 -138.11649 0.04401
60.47415 -147.72002 0.01852
64.80254 -152.22702 0.01524
57.79174 -159.88198 0.02181
70.70532 -165.13858 0.00000
65.47841 -159.65878 0.01512
69.82178 -148.03473 0.04315
68.56889 -162.56075 0.03278
64.96597 -149.30481 0.03145
68.60639 -160.22338 0.02350
62.61892 -144.64449 0.02230
68.48662 -138.33477 0.02817
64.95846 -145.29591 0.01945
62.00160 -149.02829 0.03007
18.33411 -67.87857 0.03328
9.75676 -67.82640 0.04085
19.14197 -63.62122 0.01683
15.57201 -57.92390 0.03879
18.08532 -60.94794 0.02909
18.93738 -61.98204 0.04232
18.32823 -55.33470 0.02824
14.20285 -61.82016 0.02535
1.98426 -81.97671 0.02887
-2.85250 -80.37724 0.02850
3.93316 -79.23387 0.03265
-0.23025 -70.56198 0.01631
3.25684 -75.57085 0.04156
4.40004 -77.14215 0.01472
-1.47344 -77.22859 0.03318
-6.38631 -76.50494 0.01907
33.53835 -117.59717 0.03328
35.23755 -115.82261 0.02131
35.81851 -118.71680 0.02162
37.16985 -108.55674 0.01726
36.40763 -113.57648 0.01430
33.12810 -119.95661 0.02066
38.80406 -123.86934 0.02290
37.37597 -120.08654 0.03317
29.62446 -115.74632 0.03106
34.02631 -118.04915 0.07228
39.86780 -110.55564 0.03273
35.99935 -117.30824 0.04586
34.04179 -120.48027 0.04393
61.81206 -7.86615 0.00855
64.44697 -14.72513 0.01841
65.19746 -24.51027 0.02205
55.60190 -16.75840 0.03816
69.05862 -25.15180 0.02183
70.47714 -4.87016 0.03964
62.97115 -20.05514 0.02260
64.23639 -20.99742 0.01716
64.82283 -11.11804 0.01799
61.26401 -13.98594 0.01371
67.59574 -3.14320 0.02931
36.20171 -112.24043 0.02356
38.68185 -108.33506 0.02785
1.09111 -92.41378 0.02734
-3.11418 -91.20968 0.02132
3.39300 -90.16063 0.02673
-7.21193 -93.59753 0.04087
3.80393 -85.39231 0.02448
4.61087 -87.74263 0.04078
1.45148 -97.01469 0.03853
-2.17903 -87.97766 0.02157
-7.89164 -86.97160 0.01879
5.39260 -82.89783 0.00949
-1.08050 -87.56833 0.02527
-4.48998 -89.58549 0.01906
-1.64595 -91.11869 0.03403
2.20778 -93.27787 0.03180
8.25749 -92.41823 0.01676
32.66927 -115.84286 0.02341
34.33721 -114.06413 0.02457
35.00006 -116.93489 0.02348
36.09331 -107.22336 0.02127
35.45404 -111.87981 0.01897
32.27803 -118.23406 0.01715
38.35916 -122.43709 0.05052
36.67566 -118.34773 0.04025
28.90141 -114.15026 0.05439
33.16228 -116.28514 0.07102
38.84227 -108.89112 0.02011
35.14572 -115.50993 0.04256
33.21372 -118.77402 0.04402
64.32170 -25.26890 0.01901
64.51619 -65.62784 0.01544
66.60533 -41.37478 0.01698
65.71580 -50.77534 0.02845
68.43054 -54.12986 0.02415
74.72611 -38.81206 0.02346
64.33532 -45.51302 0.02939
65.37181 -47.49914 0.03167
67.80927 -36.72475 0.01880
63.00795 -36.10316 0.02373
73.39074 -54.92819 0.03941
73.01946 -27.76162 0.01936
66.18400 -19.84517 0.01719
67.16680 -64.61613 0.02276
68.86565 -34.79004 0.02071
68.31505 -45.47588 0.01716
71.17684 -48.40945 0.03078
75.84095 -30.12088 0.02203
66.69201 -39.77655 0.02107
67.85240 -41.74937 0.01896
69.79892 -29.98141 0.02022
65.07584 -30.06995 0.01481
75.64299 -46.74692 0.02657
73.92377 -21.12922 0.02421
73.19287 -80.28849 0.08309
76.95039 -41.76705 0.02509
75.73085 -58.27375 0.05687
78.17037 -63.61983 0.02951
82.51265 -43.38444 0.02579
74.10852 -48.34492 0.47074
75.46829 -52.40469 0.19359
78.03763 -34.51009 0.02899
71.78829 -29.86633 0.26773
81.36400 -64.53441 0.01473
81.61314 -25.85209 0.01832
86.49188 -56.24403 0.01355
33.60999 -116.65082 0.02428
35.28821 -114.86924 0.02082
35.90466 -117.75048 0.02144
37.08163 -107.89235 0.01217
36.40862 -112.67291 0.01201
33.20417 -119.05312 0.02301
38.99369 -122.99274 0.01396
72.39964 0.32020 0.11233
76.59067 -14.69960 0.07528
77.03267 -33.23203 0.02580
80.04173 -32.97360 0.01337
81.04790 -1.54701 0.02294
74.52992 -25.25255 0.10453
76.19440 -27.04620 0.02376
76.92331 -7.81718 0.07599
71.58657 -12.02102 0.07165
82.65673 -19.83990 0.01617
79.08401 3.84175 0.03217
84.10146 17.67139 0.01129
35.88278 -118.00117 0.02572
32.40676 -117.40976 0.02234
32.46055 -115.19403 0.01488
34.11666 -113.41210 0.02936
34.80921 -116.27670 0.02730
35.80374 -106.72613 0.02179
35.21100 -111.25155 0.02657
32.07551 -117.60379 0.02779
36.52471 -117.70412 0.04061
28.72849 -113.54898 0.02555
32.95586 -115.63369 0.02585
38.55500 -108.29018 0.02260
34.94085 -114.84483 0.02454
33.02071 -118.14978 0.03536
31.04704 -114.99012 0.90231
31.21125 -113.54973 1.16640
31.02497 -116.25171 1.06187
31.04409 -114.25951 1.32380
34.08429 -115.97958 0.03163
35.74747 -114.18377 0.02834
36.38763 -117.06896 0.02135
37.43796 -107.37726 0.01943
36.83038 -112.01357 0.02191
33.68024 -118.42790 0.02169
37.03917 -117.38866 0.01418
33.59189 -116.88293 0.02136
33.64107 -114.60632 0.02202
35.27900 -112.80282 0.02934
35.97998 -115.67318 0.01928
36.83157 -106.31151 0.01556
36.31642 -110.68100 0.01522
33.25026 -117.09425 0.02215
39.39506 -121.24515 0.02584
38.31057 -103.01300 0.08453
37.64796 -117.07401 0.02416
29.76416 -112.93379 0.02086
34.14119 -115.04944 0.02702
39.42337 -107.90323 0.02115
36.09433 -114.23352 0.01749
34.21096 -117.63147 0.01858
32.20287 -114.40643 0.86996
32.37283 -112.92917 1.14735
32.17794 -115.71122 1.02731
32.20052 -113.65537 1.27092
44.38865 -120.77629 0.01579
46.18993 -118.82071 0.02289
46.59066 -122.06134 0.01992
47.89116 -111.00106 0.01831
47.23073 -116.50598 0.01759
43.82998 -123.69157 0.01394
48.39059 -126.36894 0.02860
38.41098 -80.69984 0.02184
43.73013 -70.69214 0.02365
39.53500 -77.43316 0.02972
41.81580 -80.75629 0.02634
39.12848 -74.30861 0.02399
39.66046 -75.82769 0.03326
32.08138 -73.66518 0.02373
38.12583 -71.81764 0.01459
39.19971 -87.60089 0.02188
38.41047 -80.70003 0.03346
43.72972 -70.69232 0.02345
39.53448 -77.43340 0.03144
41.81530 -80.75654 0.02562
39.12797 -74.30887 0.02523
39.65995 -75.82794 0.03337
32.08099 -73.66546 0.01854
47.13595 -70.84380 0.01636
39.36305 -73.45700 0.01414
35.23033 -73.98568 0.02094
45.02922 -82.33154 0.02235
32.86078 -81.05671 0.03246
39.23100 -81.16487 0.03222
40.65174 -74.35619 0.02298
40.88908 -78.53033 0.02661
38.41098 -80.69983 0.01899
43.73012 -70.69213 0.02296
39.53500 -77.43316 0.03095
41.81580 -80.75629 0.02544
39.12848 -74.30861 0.02208
39.66046 -75.82769 0.03539
32.08138 -73.66517 0.02332
47.13623 -70.84365 0.01475
39.36355 -73.45674 0.01666
35.23080 -73.98540 0.02936
45.02965 -82.33124 0.01930
32.86116 -81.05660 0.01843
39.23152 -81.16467 0.02194
40.65224 -74.35594 0.01990
40.88958 -78.53008 0.02650
34.68349 -117.12726 0.02322
36.36764 -115.33402 0.01518
36.95575 -118.23714 0.01748
38.16583 -108.25880 0.02285
37.48336 -113.12467 0.01891
34.26649 -119.55696 0.03155
39.87046 -123.34051 0.00000
34.68349 -117.12728 0.02288
36.36765 -115.33404 0.01894
36.95576 -118.23715 0.01711
38.16583 -108.25881 0.02076
37.48336 -113.12469 0.01565
34.26650 -119.55697 0.03048
39.87046 -123.34052 0.03852
38.47114 -119.58545 0.03224
30.61465 -115.23241 0.02191
35.17619 -117.58379 0.02010
40.71470 -110.28382 0.04761
37.12144 -116.82072 0.01888
35.19430 -120.07313 0.02277
19.81640 -152.85617 0.01896
24.28354 -149.41847 0.01447
22.00235 -154.76391 0.00931
13.15602 -156.27129 0.01053
19.08906 -154.81773 0.01779
22.49022 -157.83089 0.01125
18.55507 -157.65548 0.01284
24.39202 -163.89620 0.00000
39.56259 -114.64659 0.02538
41.20397 -112.72150 0.02108
41.84230 -115.70222 0.02615
42.49378 -106.32254 0.01458
42.11573 -110.62380 0.01795
39.10929 -117.46865 0.01454
44.55144 -120.70570 0.06519
38.89008 -112.52862 0.02804
40.49078 -110.58463 0.02626
41.21244 -113.53185 0.02235
41.61518 -104.59678 0.01850
41.34380 -108.55090 0.01787
38.45844 -115.41973 0.01801
44.25224 -118.83399 0.02228
35.59361 -120.41194 0.02938
37.34462 -118.63444 0.02316
37.79635 -121.59090 0.01956
39.53291 -110.66283 0.02989
38.58282 -116.29407 0.04154
35.14709 -122.76743 0.03546
40.21879 -126.23811 0.04161
43.10322 5.12211 0.02432
44.58606 8.37057 0.02957
48.25676 18.47167 0.00973
42.24069 6.64649 0.02258
42.43492 8.83546 0.02231
44.44975 7.15428 0.01992
48.61791 -2.53774 0.02125
40.04953 3.98073 0.02302
40.00559 8.85125 0.02466
43.84467 3.13913 0.01431
45.43429 2.45984 0.02039
44.41290 9.02946 0.01797
42.28262 6.32921 0.02641
46.40222 14.29078 0.01403
45.29647 8.12420 0.01812
43.61988 3.98931 0.02378
48.75183 17.98928 0.01094
48.28575 15.84357 0.01435
44.78047 4.93876 0.02053
52.24647 -0.27013 0.01595
34.90287 9.26353 0.02226
42.03251 6.40102 0.02012
14.22334 -67.61021 0.03109
6.40843 -66.58408 0.04451
15.06130 -63.17836 0.03424
11.34481 -57.64891 0.02047
13.84349 -60.40424 0.03262
14.80150 -61.44801 0.02005
14.14045 -54.78528 0.02197
10.07211 -61.33450 0.03450
35.40309 -96.08803 0.02324
31.59711 -82.05299 0.01579
26.44643 -85.14124 0.02303
29.50303 -82.82470 0.02580
29.44329 -95.90961 0.02715
29.07040 -92.07747 0.03403
20.73805 -92.14916 0.02849
30.36559 -89.86796 0.04412
32.35560 -93.00773 0.03716
30.41594 -86.39011 0.02072
30.77996 -88.26639 0.02348
28.99370 -96.58790 0.02554
24.12720 -85.74819 0.02676
30.92140 -85.15036 0.02594
26.48349 -86.06110 0.03714
36.12907 -95.29805 0.03415
25.52923 -91.32960 0.02478
29.73351 -92.55036 0.02817
32.56171 -86.38199 0.02455
31.73364 -91.05711 0.03276
30.73170 -97.77885 0.02542
60.83662 -144.19518 0.01612
70.86041 -144.15235 0.03327
63.81858 -142.90985 0.01630
63.35500 -148.72327 0.02203
65.87150 -158.39650 0.01303
65.49765 -139.68447 0.01824
59.54018 -148.90472 0.02010
63.69287 -153.38712 0.01682
57.06649 -160.09020 0.02104
69.62610 -166.33595 0.00000
64.32687 -160.42724 0.01630
72.93847 -0.41502 0.13375
77.22738 -17.17544 0.04045
77.47732 -36.48152 0.02107
80.43835 -37.06893 0.01540
81.79132 -4.36789 0.02349
75.03924 -27.85107 0.02119
76.70761 -30.00811 0.01811
77.61909 -9.87583 0.02525
72.05754 -13.54096 0.13378
83.14766 -24.92779 0.01095
79.87578 2.25577 0.03631
84.88560 15.33233 0.01109
41.70863 -112.13332 0.02880
43.32254 -110.09161 0.02800
44.03421 -113.11935 0.01547
44.32488 -104.12151 0.01698
44.12155 -108.04916 0.02768
41.24155 -115.26091 0.01838
46.82569 -118.24887 0.02232
33.71105 -107.61812 0.02786
35.22353 -105.71397 0.02327
36.21363 -108.56978 0.02395
36.11111 -100.56146 0.01695
36.00650 -103.81716 0.01957
33.37180 -110.50960 0.01929
40.90901 -115.39568 0.02662
61.53843 -9.76391 0.01422
64.12688 -16.93376 0.02360
64.73684 -26.50539 0.02244
55.40174 -18.40298 0.05672
68.56054 -27.52838 0.01561
70.49627 -7.28748 0.03096
62.59993 -22.06042 0.01401
63.83453 -23.07106 0.01565
64.56009 -13.30636 0.01930
60.95538 -15.96897 0.01693
73.58048 -19.41674 0.08686
67.54642 -5.16476 0.02175
11.03775 -88.00134 0.02053
6.17858 -87.13822 0.02487
12.62842 -85.77495 0.02912
17.64807 -90.84825 0.00000
12.55055 -82.25216 0.02220
13.18672 -83.97762 0.02388
11.42711 -93.31482 0.02573
7.68907 -83.47625 0.01590
29.88358 -97.21655 0.02805
31.25010 -95.15872 0.03217
32.87047 -98.14285 0.02148
31.54534 -91.26399 0.01606
31.78694 -93.48206 0.02712
29.70037 -100.93411 0.06184
24.38262 -89.95013 0.02186
36.91606 -112.04763 0.03043
38.50228 -110.14647 0.02784
39.26332 -113.04849 0.03559
39.65422 -104.25267 0.02144
39.37356 -108.12951 0.03048
36.51056 -114.83946 0.02330
42.61435 -118.61209 0.01968
41.97493 -113.81120 0.02713
43.62182 -111.79602 0.02827
44.27132 -114.84369 0.02045
44.74659 -105.53918 0.02547
44.46568 -109.71282 0.01504
41.49138 -116.86678 0.01497
46.83755 -119.75757 0.05161
15.30469 -92.44438 0.03409
10.22492 -91.74356 0.02408
16.83610 -90.39709 0.04280
20.16278 -94.37184 0.02629
17.03716 -86.67892 0.02636
17.47443 -88.63010 0.02838
15.40992 -96.58846 0.01747
11.73789 -87.61110 0.02865
17.86639 -85.07730 0.01669
13.17478 -87.45131 0.04042
7.28749 -89.35744 0.03254
12.53662 -91.46246 0.03667
16.07176 -93.02904 0.03656
20.76354 -85.74926 0.02070
19.02634 -91.81925 0.02760
17.58865 -98.77329 0.03186
28.54245 -118.41958 0.02841
20.57991 -116.30028 0.04183
30.31165 -116.68328 0.02903
30.91840 -119.56899 0.03346
32.76272 -108.72565 0.02507
31.70896 -114.27397 0.01593
28.16121 -120.56712 0.02975
34.47401 -125.20533 0.02394
1.03640 -93.15133 0.01744
-3.13918 -91.96495 0.01896
3.36358 -90.91586 0.01630
-7.14971 -94.29984 0.02139
3.87219 -86.02800 0.01768
4.64403 -88.46086 0.01605
1.35486 -97.57836 0.02120
-2.23294 -88.70957 0.02099
-8.01939 -87.67945 0.01471
1.00919 -93.17422 0.02089
-3.16517 -91.98741 0.02698
3.33949 -90.93850 0.01854
-7.16773 -94.31820 0.02344
3.85178 -86.04363 0.01617
4.62373 -88.48032 0.02460
1.32693 -97.59756 0.01451
-2.26036 -88.73217 0.01822
-8.04162 -87.70414 0.01883
0.98843 -93.16562 0.02235
-3.18599 -91.97781 0.02469
3.32039 -90.92907 0.01599
-7.18511 -94.30711 0.02843
3.83201 -86.03296 0.01688
4.60541 -88.46966 0.02196
1.30710 -97.59222 0.02012
-2.28130 -88.72361 0.01874
-8.05540 -87.69824 0.02274
0.98226 -93.18836 0.02162
-3.19121 -92.00091 0.02013
3.31541 -90.95219 0.01296
-7.18677 -94.32819 0.02070
3.83023 -86.05170 0.01831
4.60272 -88.49125 0.01697
1.29977 -97.61005 0.02183
-2.28750 -88.74611 0.02050
-8.06260 -87.72050 0.01948
0.98533 -93.18351 0.01187
-3.18837 -91.99605 0.02185
3.31807 -90.94731 0.01224
-7.18505 -94.32393 0.01792
3.83216 -86.04798 0.01635
4.60476 -88.48684 0.02180
1.30305 -97.60614 0.02861
-2.28441 -88.74131 0.01755
-8.05980 -87.71556 0.01782
0.97429 -93.18713 0.01396
-3.19913 -91.99935 0.02081
3.30814 -90.95068 0.01021
-7.19316 -94.32593 0.02126
3.82297 -86.04940 0.01657
4.59591 -88.48918 0.01642
1.29204 -97.60959 0.01546
-2.29554 -88.74487 0.01549
-8.06814 -87.72020 0.01607
33.39105 -118.26368 0.01658
35.10539 -116.49568 0.02288
35.66081 -119.39544 0.01504
37.14065 -109.02804 0.01520
36.31126 -114.21689 0.01179
32.97755 -120.59236 0.02262
38.57226 -124.47378 0.01640
59.53975 -141.31908 0.01926
69.68398 -139.52929 0.02032
62.34697 -139.76664 0.02437
62.01077 -145.18882 0.02252
64.91514 -154.73205 0.02269
65.78793 -124.48152 0.01993
63.92673 -136.60610 0.01857
58.35664 -145.76759 0.01910
62.46670 -149.70918 0.02462
55.97434 -156.96557 0.02694
63.32707 -157.01911 0.01739
67.83381 -145.36858 0.03332
66.79827 -160.26405 0.01919
62.58025 -146.95743 0.03730
66.78153 -157.80734 0.01412
60.27410 -142.91283 0.02827
66.11211 -136.37879 0.01382
62.51434 -143.27838 0.01112
59.73471 -146.85648 0.02672
30.23416 -92.57266 0.02326
21.45045 -92.70137 0.03108
31.53051 -90.35239 0.03055
33.42219 -93.44714 0.06093
31.59372 -86.83041 0.01926
31.94583 -88.74420 0.02758
30.13001 -97.04859 0.04516
25.05540 -85.96926 0.02169
32.09497 -85.58159 0.02520
27.57054 -86.36540 0.02639
36.91504 -95.58177 0.03809
26.59175 -91.83519 0.04870
30.88880 -93.03634 0.04493
33.68352 -86.88622 0.04179
32.84767 -91.53722 0.04986
31.81934 -98.14129 0.05260
32.74111 -113.74222 0.02711
34.36679 -111.94240 0.01689
35.11580 -114.80031 0.02732
35.86754 -105.61630 0.01632
35.39217 -109.84288 0.01723
32.36404 -116.22971 0.02076
38.81030 -120.63163 0.04268
11.38125 -88.06445 0.02781
6.49048 -87.22190 0.02561
12.95725 -85.84448 0.03168
17.84944 -90.83014 0.03362
12.88363 -82.33637 0.02063
13.50900 -84.05896 0.03521
11.75751 -93.34315 0.02019
8.02187 -83.52845 0.02257
61.72973 -8.89793 0.01565
64.34443 -15.95577 0.02220
65.01502 -25.64675 0.02124
55.53350 -17.67365 0.01810
68.84771 -26.49551 0.01049
70.54576 -6.21949 0.02813
62.83799 -21.18748 0.01817
64.08762 -22.17048 0.01810
64.75162 -12.32832 0.02376
61.16141 -15.08392 0.01563
73.70724 -17.97191 0.02469
67.63597 -4.25878 0.01850
61.08217 -127.48931 0.01760
69.70441 -121.10085 0.03871
63.63801 -124.89072 0.02383
63.83206 -130.15796 0.02402
68.11711 -140.31013 0.04080
65.28832 -113.56822 0.02406
64.71177 -121.81672 0.02813
59.93091 -132.83656 0.01548
64.81374 -135.27056 0.02424
66.68909 -145.54353 0.03849
33.14353 -118.42443 0.01995
34.86296 -116.66006 0.01933
35.41430 -119.55921 0.03828
36.93900 -109.12727 0.01852
36.08458 -114.36919 0.03315
32.73095 -120.73693 0.02507
38.33289 -124.64044 0.02786
29.49933 -97.23940 0.03362
21.30934 -96.90591 0.01782
30.86853 -95.19061 0.01284
32.50443 -98.18062 0.02987
31.17042 -91.29469 0.02025
31.41088 -93.51280 0.02097
29.32019 -100.93546 0.02112
24.07293 -90.05555 0.01658
29.49951 -97.24015 0.03290
21.30937 -96.90662 0.01554
30.86872 -95.19137 0.02162
32.50455 -98.18135 0.03887
31.17065 -91.29539 0.03080
31.41109 -93.51355 0.02482
29.32035 -100.93611 0.01689
24.07295 -90.05607 0.02112
35.70041 -91.56651 0.03811
36.97711 -89.11965 0.03739
38.68602 -92.16499 0.03489
36.95512 -85.56170 0.02773
37.32736 -87.49191 0.03001
35.53178 -96.61986 0.03066
29.37445 -83.86989 0.01974
35.68843 -91.56785 0.03197
36.96552 -89.11971 0.03015
38.66792 -92.15626 0.02530
36.94288 -85.56503 0.02262
37.31491 -87.49414 0.03173
35.51816 -96.62302 0.02293
29.31516 -83.83896 0.02418
39.72078 -121.38616 0.01993
41.49461 -119.55438 0.01570
41.88801 -122.62230 0.02124
43.53362 -111.50737 0.02020
42.65972 -117.21892 0.01909
39.22472 -123.93579 0.01829
43.90164 -126.97750 0.01725
44.46358 -94.49624 0.02759
41.77333 -81.49195 0.02266
36.15379 -82.82550 0.03265
39.95542 -96.23832 0.02078
39.64201 -91.85769 0.01627
46.88729 -81.50109 0.03270
40.94292 -89.23302 0.03265
42.51010 -92.28105 0.02889
40.90117 -85.51684 0.02704
41.27651 -87.54963 0.02766
39.39815 -97.23951 0.02845
41.28406 -84.35477 0.03165
36.15912 -84.03856 0.02231
44.81434 -93.68323 0.03465
34.50981 -91.45199 0.02076
40.31580 -92.28381 0.03249
42.57351 -85.93121 0.03627
42.05332 -90.42138 0.03773
41.09166 -97.75920 0.02440
37.81330 -92.07249 0.58009
38.09852 -90.06412 1.02836
37.66244 -94.46901 0.54393
37.85863 -91.00274 1.01541
57.15117 -147.11690 0.01860
68.49359 -147.02403 0.01647
60.01294 -145.88973 0.01725
59.41916 -151.14046 0.02555
61.91453 -159.99792 0.02835
61.93193 -142.63686 0.02399
56.01885 -151.07154 0.01422
59.69735 -155.20354 0.00880
54.10180 -159.80800 0.03078
60.30201 -161.33102 0.01725
52.00741 10.32481 0.08944
59.58285 -4.49315 0.02896
54.24873 8.09920 0.03960
57.42127 -1.39387 0.01025
58.83558 17.94764 0.01519
53.61482 3.10723 0.01633
55.10651 2.76777 0.01377
54.17577 10.32082 0.05044
51.83445 6.96529 0.06472
55.69632 15.58323 0.03298
49.04559 3.41740 0.02041
51.15432 0.95530 0.03019
53.69242 -7.60731 0.03346
45.99641 -2.31594 0.01474
45.73380 4.09319 0.02576
57.66797 12.05798 0.01984
50.31955 -3.22957 0.02650
51.68871 -3.80947 0.02352
51.22666 3.16544 0.02666
48.81403 0.28830 0.03944
